rank,series_id,ews_score,level,f1_ratio,f2_conf,f3_season,f4_ampl,f5_inflect,candidate,rationale
146,인천냉동식품|비비고 수제만두|기타변질,0.6817240600202269,MEDIUM,1.7666400973691174,0.5,0.2268023382902532,1.0,0.17677669529663687,False,증가율1.8x; 큰진폭1.00
147,소디프|냉장스낵|기타변질,0.6778010707463575,MEDIUM,1.8730685453975733,0.5,0.08494244665789938,1.0,0.2635231383473649,False,증가율1.9x; 큰진폭1.00
148,동방푸드마스타(HMR)|일반 국물|기타변질,0.6773266209408529,MEDIUM,1.2119208231907408,0.5,0.08869707656457126,1.0,0.9166666666666665,False,큰진폭1.00; 변곡위험0.92
149,탕산율원식품|맛간식|성분,0.6771421549044111,MEDIUM,1.2085755740415038,0.8129839090016169,0.31812690667296895,1.0,0.3402069087198858,False,큰진폭1.00
150,삼해상사(김포)|국판삼해김|식감,0.6767592582473404,MEDIUM,1.2784500434983521,0.6652449801823506,0.10141658122176342,1.0,0.7042876407689417,False,큰진폭1.00; 변곡위험0.70
151,동화식품|수입콩두부|기타변질,0.6756802750562658,LOW_CONF,2.4062725705679844,0.0,0.14808586980889651,1.0,0.0,False,증가율2.4x; 큰진폭1.00; 낮은신뢰도0.00
152,논산1공장|가정용다담|곰팡이,0.674301132918909,MEDIUM,1.586240370417227,0.5000003662726191,0.21337207383531218,1.0,0.3402069087198858,False,증가율1.6x; 큰진폭1.00
153,푸드웨어|손만두|금속류,0.6741388711216396,MEDIUM,1.6088629189141015,0.8181621424502458,0.08979112767269815,1.0,0.2635231383473649,False,증가율1.6x; 큰진폭1.00
154,씨푸드_성남|삼호어묵|공정이물류,0.673170738824312,MEDIUM,1.7120093620667614,0.5194078794663861,0.1999434606845818,1.0,0.21437323142813602,False,증가율1.7x; 큰진폭1.00
155,진천BC|백미|식물성이물,0.6730785886309824,MEDIUM,1.5161287669835062,0.7801110974876966,0.1943087676412974,1.0,0.22271770159368698,False,증가율1.5x; 큰진폭1.00
156,진천BC|중식프라잉|포장불량,0.6723260319475783,MEDIUM,1.2504358477681927,0.9994979156291177,0.1299361390541292,1.0,0.4166666666666666,False,큰진폭1.00
157,논산1공장|고추장가정용|기타,0.6721242127806254,LOW_CONF,1.78652988604323,0.0,0.21606078523993152,1.0,0.5,False,증가율1.8x; 큰진폭1.00; 변곡위험0.50; 낮은신뢰도0.00
158,남원공장|(냉동)중화면|벌레류,0.6716611812097557,MEDIUM,1.3593525150469135,0.6718028005440925,0.29387398724580244,1.0,0.3042903097250923,False,큰진폭1.00
159,탕산율원식품|맛간식|곰팡이,0.6712407602711467,MEDIUM,0.8688330873065176,0.8517930546065481,0.5730341335416462,1.0,0.23897472278183518,True,큰진폭1.00
160,진천BC|비비고별미김치|맛,0.6692938287224613,MEDIUM,1.664283697837736,0.6454295175846123,0.09953743683500865,1.0,0.2988071523335984,False,증가율1.7x; 큰진폭1.00
161,동방푸드마스타(김치)|비비고별미김치|인체이물류,0.6689383736173535,MEDIUM,1.5002138267347636,0.99961040360068,0.054164733536086467,1.0,0.2635231383473649,False,증가율1.5x; 큰진폭1.00
162,푸드웨어|비비고 수제만두|인체이물류,0.6678965446683639,MEDIUM,1.1367468277444939,0.5,0.23301210886900428,1.0,0.7282177322938193,False,큰진폭1.00; 변곡위험0.73
