series_id,total_score,growth_score,volatility_score,seasonality_score,acceleration_score,forecast_mean,historical_mean,forecast_max,historical_max,growth_rate_pct,details,rank
부산공장|프리미엄덮밥|기타,0.0,0.0,0.0,0.0,0.0,0.16919527864271136,0.4444444444444444,0.187903532877534,3.0,-61.93106230538995,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.007272091286419054}",175
부산공장|백미|곰팡이,0.0,0.0,0.0,0.0,0.0,0.14150980764945859,0.5,0.1632408712026936,2.0,-71.69803847010829,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.008357109516948708}",176
부산공장|백미|기타,0.0,0.0,0.0,0.0,0.0,0.00036085899908012633,0.4166666666666667,0.0014370929778059498,3.0,-99.91339384022078,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.00024744605628841996}",177
남원공장|냉면|포장불량,0.0,0.0,0.0,0.0,0.0,0.11356859510530726,0.7777777777777778,0.13715065705288587,5.0,-85.3983234864605,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.008950281990410461}",178
공주공장|된장가정용|기타이물류,0.0,0.0,0.0,0.0,0.0,0.1240553710015825,0.4166666666666667,0.13929557832309308,2.0,-70.2267109596202,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.005905802874435493}",179
남원공장|남원B2C냉동면|합성수지류,0.0,0.0,0.0,0.0,0.0,0.14703711452373117,0.6666666666666666,0.1700136035764102,2.0,-77.94443282144033,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.057142857142857155, 'forecast_slope': -0.008830191408669289}",180
남원공장|남원B2C냉동면|인체이물류,0.0,0.0,0.0,0.0,0.0,0.33834490169236625,0.9444444444444444,0.3825122581975208,5.0,-64.17524570316121,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.02857142857142855, 'forecast_slope': -0.017082662777590938}",181
남원공장|남원B2C냉동면|포장불량,0.0,0.0,0.0,0.0,0.0,5.676512128051051e-08,5.083333333333333,7.759708739921211e-08,23.0,-99.99999888330908,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -7.618511527834303e-09}",182
공주공장|쌈장가정용|변화,0.0,0.0,0.0,0.0,0.0,0.12340626911642116,0.8611111111111112,0.15133104737788963,5.0,-85.66894939293174,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.010551274784457892}",183
남원공장|우동|포장불량,0.0,0.0,0.0,0.0,0.0,0.03933981488030807,0.3611111111111111,0.048496382920972574,3.0,-89.10589741776084,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.0034544420891952777}",184
