series_id,status,n_obs,aic,bic,path
공주공장|쌈장가정용|합성수지류,success,159,-107.90829047662089,-94.63848872583327,artifacts\models\base_2021_2023\공주공장_쌈장가정용_합성수지류.pkl
공주공장|쌈장가정용|인체이물류,success,159,19.790506408652895,33.06030815944051,artifacts\models\base_2021_2023\공주공장_쌈장가정용_인체이물류.pkl
공주공장|쌈장가정용|포장불량,success,159,-24.946042272658275,-11.67624052187066,artifacts\models\base_2021_2023\공주공장_쌈장가정용_포장불량.pkl
공주공장|쌈장가정용|편의,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\공주공장_쌈장가정용_편의.pkl
공주공장|쌈장업소용|공정이물류,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\공주공장_쌈장업소용_공정이물류.pkl
공주공장|쌈장업소용|기타이물류,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\공주공장_쌈장업소용_기타이물류.pkl
공주공장|쌈장업소용|식물성이물,success,159,-180.68874424466247,-167.41894249387485,artifacts\models\base_2021_2023\공주공장_쌈장업소용_식물성이물.pkl
공주공장|쌈장업소용|변화,success,159,-2460.601945849919,-2447.3321440991313,artifacts\models\base_2021_2023\공주공장_쌈장업소용_변화.pkl
공주공장|쌈장업소용|관능,success,159,-2362.1215173827236,-2348.851715631936,artifacts\models\base_2021_2023\공주공장_쌈장업소용_관능.pkl
교동(HMR)_1공장|일반 국물|기타,success,159,-180.6887442446624,-167.41894249387477,artifacts\models\base_2021_2023\교동(HMR)_1공장_일반 국물_기타.pkl
공주공장|쌈장업소용|성분,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\공주공장_쌈장업소용_성분.pkl
공주공장|쌈장업소용|합성수지류,success,159,-180.68874442954714,-167.41894267875952,artifacts\models\base_2021_2023\공주공장_쌈장업소용_합성수지류.pkl
교동(HMR)_1공장|일반 국물|기타이물류,success,159,7.445999562655887,20.715801313443503,artifacts\models\base_2021_2023\교동(HMR)_1공장_일반 국물_기타이물류.pkl
교동(HMR)_1공장|일반 국물|식물성이물,success,159,-180.6887442446676,-167.41894249387997,artifacts\models\base_2021_2023\교동(HMR)_1공장_일반 국물_식물성이물.pkl
교동(HMR)_1공장|일반 국물|중량수량미달,success,159,-180.68874424466233,-167.4189424938747,artifacts\models\base_2021_2023\교동(HMR)_1공장_일반 국물_중량수량미달.pkl
교동(HMR)_1공장|일반 국물|동물성이물,success,159,-107.90829055910073,-94.63848880831313,artifacts\models\base_2021_2023\교동(HMR)_1공장_일반 국물_동물성이물.pkl
교동(HMR)_1공장|일반 국물|인체이물류,success,159,7.44599956266258,20.715801313450193,artifacts\models\base_2021_2023\교동(HMR)_1공장_일반 국물_인체이물류.pkl
교동(HMR)_1공장|일반 국물|포장불량,success,159,-107.90829055909121,-94.6384888083036,artifacts\models\base_2021_2023\교동(HMR)_1공장_일반 국물_포장불량.pkl
교동(HMR)_4공장|더비비고 국물요리|인체이물류,success,159,-180.6887442446624,-167.41894249387477,artifacts\models\base_2021_2023\교동(HMR)_4공장_더비비고 국물요리_인체이물류.pkl
교동|0|포장불량,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\교동_0_포장불량.pkl
교동(HMR)_1공장|일반 국물|합성수지류,success,159,96.1857093165875,109.45551106737511,artifacts\models\base_2021_2023\교동(HMR)_1공장_일반 국물_합성수지류.pkl
교동(HMR)_1공장|일반 국물|포장오류,success,159,-193.72683032216472,-180.4570285713771,artifacts\models\base_2021_2023\교동(HMR)_1공장_일반 국물_포장오류.pkl
교동|더비비고 국물요리|미생물,success,159,-2362.121517382724,-2348.8517156319363,artifacts\models\base_2021_2023\교동_더비비고 국물요리_미생물.pkl
교동|더비비고 국물요리|인체이물류,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\교동_더비비고 국물요리_인체이물류.pkl
교동|일반 국물 B2B|기타이물류,success,159,-2214.737255670767,-2201.467453919979,artifacts\models\base_2021_2023\교동_일반 국물 B2B_기타이물류.pkl
교동|일반 국물 B2B|식물성이물,success,159,-2214.737255670767,-2201.467453919979,artifacts\models\base_2021_2023\교동_일반 국물 B2B_식물성이물.pkl
교동|상온 안주일품요리|인체이물류,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\교동_상온 안주일품요리_인체이물류.pkl
교동|상온 안주일품요리|관능,success,159,-2362.121517382724,-2348.8517156319363,artifacts\models\base_2021_2023\교동_상온 안주일품요리_관능.pkl
교동|일반 국물|기타이물류,success,159,-107.90829082489205,-94.63848907410443,artifacts\models\base_2021_2023\교동_일반 국물_기타이물류.pkl
교동|일반 국물|곰팡이,success,159,-2362.1215173821374,-2348.8517156313496,artifacts\models\base_2021_2023\교동_일반 국물_곰팡이.pkl
교동|일반 국물|기타,success,159,-1883.4628721734578,-1870.1930704226702,artifacts\models\base_2021_2023\교동_일반 국물_기타.pkl
교동|일반 국물|벌레류,success,159,-180.6887442446624,-167.41894249387477,artifacts\models\base_2021_2023\교동_일반 국물_벌레류.pkl
교동|일반 국물|관능,success,159,-2399.1409878937593,-2385.8711861429715,artifacts\models\base_2021_2023\교동_일반 국물_관능.pkl
교동|일반 국물|동물성이물,success,159,-1790.3007371916353,-1777.0309354408478,artifacts\models\base_2021_2023\교동_일반 국물_동물성이물.pkl
교동|일반 국물|인체이물류,success,159,-180.68874424723393,-167.4189424964463,artifacts\models\base_2021_2023\교동_일반 국물_인체이물류.pkl
교동|일반 국물|식물성이물,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\교동_일반 국물_식물성이물.pkl
교동|일반 국물|성분,success,159,-2362.1215173821374,-2348.8517156313496,artifacts\models\base_2021_2023\교동_일반 국물_성분.pkl
교동|일반 국물|중량수량미달,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\교동_일반 국물_중량수량미달.pkl
교동|일반 국물|포장불량,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\교동_일반 국물_포장불량.pkl
국제제과|곡물대용식 스낵|공정이물류,success,159,-180.68874442955808,-167.41894267877046,artifacts\models\base_2021_2023\국제제과_곡물대용식 스낵_공정이물류.pkl
국제제과|곡물대용식 스낵|기타이물류,success,159,-180.68874424466233,-167.4189424938747,artifacts\models\base_2021_2023\국제제과_곡물대용식 스낵_기타이물류.pkl
국제제과|곡물대용식 분말|인체이물류,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\국제제과_곡물대용식 분말_인체이물류.pkl
교동|일반 국물|합성수지류,success,159,-2454.0598738843055,-2440.7900721335177,artifacts\models\base_2021_2023\교동_일반 국물_합성수지류.pkl
까우제|외식향만두|식물성이물,success,159,-180.68874424466756,-167.41894249387994,artifacts\models\base_2021_2023\까우제_외식향만두_식물성이물.pkl
국제제과|곡물대용식 스낵|합성수지류,success,159,-65.33445448295583,-52.06465273216822,artifacts\models\base_2021_2023\국제제과_곡물대용식 스낵_합성수지류.pkl
까우제|외식향만두|중량수량미달,success,159,-180.68874424466745,-167.41894249387983,artifacts\models\base_2021_2023\까우제_외식향만두_중량수량미달.pkl
까우제|외식향만두|인체이물류,success,159,-107.90829055897184,-94.63848880818423,artifacts\models\base_2021_2023\까우제_외식향만두_인체이물류.pkl
국제제과|곡물대용식 스낵|인체이물류,success,159,-104.79480120386805,-91.52499945308043,artifacts\models\base_2021_2023\국제제과_곡물대용식 스낵_인체이물류.pkl
까우제|외식향만두|합성수지류,success,159,-180.68874424466756,-167.41894249387994,artifacts\models\base_2021_2023\까우제_외식향만두_합성수지류.pkl
꿈꾸는콩|수입콩두부|기타이물류,success,159,23.63182093597087,36.901622686758486,artifacts\models\base_2021_2023\꿈꾸는콩_수입콩두부_기타이물류.pkl
꿈꾸는콩|수입콩두부|식물성이물,success,159,-180.68874424466745,-167.41894249387983,artifacts\models\base_2021_2023\꿈꾸는콩_수입콩두부_식물성이물.pkl
꿈꾸는콩|수입콩두부|공정이물류,success,159,-183.05913051158686,-169.78932876079924,artifacts\models\base_2021_2023\꿈꾸는콩_수입콩두부_공정이물류.pkl
꿈꾸는콩|수입콩두부|기타,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\꿈꾸는콩_수입콩두부_기타.pkl
꿈꾸는콩|수입콩두부|벌레류,success,159,-2362.1215173821606,-2348.851715631373,artifacts\models\base_2021_2023\꿈꾸는콩_수입콩두부_벌레류.pkl
꿈꾸는콩|수입콩두부|인체이물류,success,159,-107.90829061114164,-94.63848886035402,artifacts\models\base_2021_2023\꿈꾸는콩_수입콩두부_인체이물류.pkl
